"year","iso2c","LUR_PT","BGS_BP6_USD","CG01_GALM_G01_XDC","NGDP_R_CH_SA_XDC","BCG_GALM_G01_XDC"
"2012","AR","7.215075","10943.6880625682",NA,NA,NA
"2012","AT","4.88333333333333","9744.6292177366",NA,"306599.304",NA
"2012","AU","5.220675","-21442.5027385033","610294","1581295",NA
"2012","AW",NA,"281.620111731844",NA,NA,NA
"2012","AZ","5.275125","19292.808",NA,NA,NA
"2012","BA","44.1576564147878","-4035.72159283707",NA,"25397.761394",NA
"2012","BB","11.6","-99.0297312090802",NA,NA,NA
"2012","BD",NA,"-10157.8990989677",NA,NA,NA
"2012","BE","7.56666666666667","-3960.83368269173",NA,"372537.609960163",NA
"2012","BF",NA,"-585.829780569057",NA,NA,NA
"2012","BG","12.2833333333333","-1886.24",NA,"76144.969",NA
"2012","BH",NA,"5659.84042553191",NA,NA,NA
"2012","BI",NA,"-701.167872395645",NA,NA,NA
"2012","BJ",NA,"-710.686806802114",NA,NA,NA
"2012","BM",NA,"-399.084688584863",NA,NA,NA
"2012","BN",NA,"6609.15419579176",NA,NA,NA
"2012","BO","3.2217232313659","2339.0837053513",NA,NA,NA
"2012","BR",NA,"-22748.53063233",NA,NA,NA
"2012","BS","14","-1247.7314",NA,NA,NA
"2012","BT","2","-478.829661216349",NA,NA,NA
"2012","BW",NA,"-2658.31158094821",NA,NA,NA
"2012","BY","0.633333333333334","2834",NA,NA,NA
"2012","BZ","15.2984","9.36300162986252",NA,NA,NA
"2012","CA","7.29166666666667","-35906.3505782717",NA,"1668524.25",NA
"2012","CD",NA,"-1977.75409894109",NA,NA,NA
"2012","CG",NA,"3312.23725652205",NA,NA,NA
"2012","CH","2.90833333333333","63103.9011712706",NA,"623737.3",NA
"2012","CI",NA,"1120.60876096328",NA,NA,NA
"2012","CL","6.41860850497502","66.0595970450096",NA,"132485008.444",NA
"2012","CM",NA,"-774.546487722699",NA,NA,NA
"2012","CN","4.1","231844.876748002",NA,NA,NA
"2012","CO","9.717325","-1189.49436828268",NA,"713707135.001986",NA
"2012","CR","9.96606350106092","-1363.66906671151",NA,"23371405.9244518",NA
"2012","CV",NA,"-426.947602747579",NA,NA,NA
"2012","CW",NA,"-784.460335195531",NA,NA,NA
"2012","CY","11.8416666666667","-393.911870530182",NA,"18768.4154851202",NA
"2012","CZ","6.975","10309.2545079341",NA,"3999558",NA
"2012","DE","5.38333333333333","217990.703252167",NA,"2688874.05",NA
"2012","DJ",NA,"-267.00277401095",NA,NA,NA
"2012","DK","7.53333333333333","19639.455570642",NA,"1839290",NA
"2012","DM",NA,"-90.6584337037037",NA,NA,NA
"2012","DO","6.4964","-5536.3",NA,NA,NA
"2012","DZ","11","12805.6779949307",NA,NA,NA
"2012","EC","4.9375","-1344.3900243915",NA,NA,NA
"2012","EE","9.99166666666667","361.29587744545",NA,"16505.4853",NA
"2012","EG","12.675","-20199.5",NA,NA,NA
"2012","ES","24.7916666666667","20261.2527438484",NA,"1038808",NA
"2012","ET",NA,"-8136.03106381696",NA,NA,NA
"2012","FI","7.68333333333333","-3771.49550308937",NA,"189173",NA
"2012","FJ",NA,"-121.33836443051",NA,NA,NA
"2012","FM",NA,"-146.1147",NA,NA,NA
"2012","FR","9.76666666666667","-37831.6408451404",NA,"2043747",NA
"2012","GA",NA,"3999.94017241057",NA,NA,NA
"2012","GB","7.98698890038282","-40444.5242229489",NA,"1754736",NA
"2012","GD",NA,"-189.193308888889",NA,NA,NA
"2012","GE","15.0342976337975","-3117.97469326",NA,NA,NA
"2012","GH",NA,"-5187.07538307455",NA,NA,NA
"2012","GM",NA,"-124.718334169732",NA,NA,NA
"2012","GN",NA,"-1049.09",NA,NA,NA
"2012","GR","24.4916666666667","-5996.10732386432",NA,"190288.915174",NA
"2012","GT","3","-5839.46096959716",NA,NA,NA
"2012","GW",NA,"-101.225726050187",NA,NA,NA
"2012","GY",NA,"-809.852522182617",NA,NA,NA
"2012","HK","3.3","2973.36021527036",NA,"2247030",NA
"2012","HN","3.5905599723","-3602.94416449666",NA,NA,NA
"2012","HR","15.7833333333333","143.883797617266",NA,"319724.26498",NA
"2012","HT",NA,"-2867.50929948497",NA,NA,NA
"2012","HU","11.0166666666667","8595.93456817412",NA,"27211681.3491551",NA
"2012","ID","6.2311","-1884.41552934619",NA,NA,NA
"2012","IE","15.4","50779.0148238357",NA,"172548.158016484",NA
"2012","IL","6.86666666666666","119.5",NA,"1051626.329",NA
"2012","IN",NA,"-136063.399026175",NA,NA,NA
"2012","IQ",NA,"33594",NA,NA,NA
"2012","IR","12.64375",NA,NA,NA,NA
"2012","IS","6.025","855.097464317601",NA,"1680935.5970562",NA
"2012","IT","10.6416666666667","21169.2873980726",NA,"1568281.1",NA
"2012","JM","13.925","-3327.36425256852",NA,NA,NA
"2012","JO","12.15","-8668.16901408451",NA,NA,NA
"2012","JP","4.35","-101198.487543672",NA,"498803200",NA
"2012","KE",NA,"-6710.12365145398",NA,NA,NA
"2012","KG","2.525","-2917.63051689051",NA,NA,NA
"2012","KH",NA,"-1927.52360386086",NA,NA,NA
"2012","KI",NA,"-146.13682400341",NA,NA,NA
"2012","KM",NA,"-232.111227126726",NA,NA,NA
"2012","KN",NA,"-90.0758114814814",NA,NA,NA
"2012","KR","3.225","43531.8",NA,NA,NA
"2012","KW",NA,"83140.6205926115",NA,NA,NA
"2012","KZ","5.29166666666667","30923.1055501114",NA,NA,NA
"2012","LA",NA,"-947.984437710273",NA,NA,NA
"2012","LB",NA,"-11906.8328659079",NA,NA,NA
"2012","LC",NA,"-152.361185925926",NA,NA,NA
"2012","LK","4","-8155.17156840896",NA,NA,NA
"2012","LR",NA,"-1525.62732262742",NA,NA,NA
"2012","LS",NA,"-1692.01205656378",NA,NA,NA
"2012","LT","13.4083333333333","359.862675250801",NA,"30855.99118",NA
"2012","LU","5.06666666666667","17771.5142708295",NA,"41028.813",NA
"2012","LV","15.0416666666667","-1304.30349287074",NA,"19782.106",NA
"2012","LY",NA,"28592.4",NA,NA,NA
"2012","MA","9.045825","-14674.780975466",NA,NA,NA
"2012","MD","5.6","-2959.96",NA,NA,NA
"2012","ME","18.9264700875224","-1006.03717676679",NA,"3138.1099223134",NA
"2012","MG",NA,"-1154.50801988999",NA,NA,NA
"2012","MH",NA,"-69.4638649847535",NA,NA,NA
"2012","MK","31","-2190.29431087424",NA,"445487.13303819",NA
"2012","ML",NA,"-607.624625970059",NA,NA,NA
"2012","MM",NA,"363.652290566295",NA,NA,NA
"2012","MN","8.225","-4455.7476397511",NA,NA,NA
"2012","MO","1.98333333333333","24977.4054471006",NA,NA,NA
"2012","MR",NA,"-1359.37092090607",NA,NA,NA
"2012","MS",NA,"-35.8413922592593",NA,NA,NA
"2012","MT","6.35","445.483451832514",NA,"6867.071",NA
"2012","MU","7.875","-1491.09786033351",NA,NA,NA
"2012","MV",NA,"339.502569879086",NA,NA,NA
"2012","MW",NA,"-1172.6531971512",NA,NA,NA
"2012","MX","4.922575","-14613.988399",NA,NA,NA
"2012","MY","3.03789166666667","33875.6539634719",NA,NA,NA
"2012","MZ",NA,"-7753.2021063387",NA,NA,NA
"2012","NA","27.4","-1943.12975057163",NA,NA,NA
"2012","NC",NA,"-2560.33111038201",NA,NA,NA
"2012","NE",NA,"-1215.01339767982",NA,NA,NA
"2012","NG",NA,"17649.6143108231",NA,NA,NA
"2012","NI",NA,"-2127.3",NA,NA,NA
"2012","NL","5.825","79761.9607539632",NA,"634940.277626",NA
"2012","NO","3.18333333333333","66093.927278151",NA,"3050780",NA
"2012","NP",NA,"-4918.22765579016",NA,NA,NA
"2012","NZ","6.4","786.409618313339",NA,"204915",NA
"2012","OM",NA,"20411.0149542264",NA,NA,NA
"2012","PA","4.3514","-1080.6",NA,NA,NA
"2012","PE","6.56666666666667","3897.51554510435",NA,NA,NA
"2012","PF",NA,"-1069.74249892608",NA,NA,NA
"2012","PG",NA,"-1688.24073338845",NA,NA,NA
"2012","PH","6.975","-12747.4201480934",NA,NA,NA
"2012","PK",NA,"-17528",NA,NA,NA
"2012","PL","10.1083333333333","-2781",NA,"1542124.4",NA
"2012","PS","22.85","-4429.099697369",NA,NA,NA
"2012","PT","15.7833333333333","215.943807508183",NA,"169527.136147916",NA
"2012","PW",NA,"-52.4261051373779",NA,NA,NA
"2012","PY","8.0736","400.558890012325",NA,NA,NA
"2012","QA",NA,"88182.6007326007",NA,NA,NA
"2012","RO","6.8","-8705.66505390749",NA,"545195.36763748",NA
"2012","RS","24","-7108.80143458401",NA,"3078619.1556",NA
"2012","RU","5.45","145076.24",NA,NA,NA
"2012","RW",NA,"-1276.56029518121",NA,NA,NA
"2012","SA","5.55","184213.30292549",NA,NA,NA
"2012","SB",NA,"-18.617806182274",NA,NA,NA
"2012","SC",NA,"-182.295460976503",NA,NA,NA
"2012","SD",NA,"-5106.16577215506",NA,NA,NA
"2012","SE","7.96666666666666","28324.8310334835",NA,"3927304",NA
"2012","SG","2.825","69326.5181358462",NA,NA,NA
"2012","SI","8.89166666666667","1825.84477048431",NA,"35544.254266",NA
"2012","SK","13.9666666666667","3767.38938309348",NA,"70633.785",NA
"2012","SL",NA,"-1264.69432429282",NA,NA,NA
"2012","SM","5.22583333333333",NA,NA,NA,NA
"2012","SN",NA,"-2984.84233812129",NA,NA,NA
"2012","SR","8","282.088349510941",NA,NA,NA
"2012","ST",NA,"-110.750661660894",NA,NA,NA
"2012","SV",NA,"-4385.54301349576",NA,NA,NA
"2012","SX",NA,"139.027932960894",NA,NA,NA
"2012","SZ",NA,"-148.487436622014",NA,NA,NA
"2012","TG",NA,"-542.298989672435",NA,NA,NA
"2012","TH","0.661666666666667","4080.97303829129",NA,"8841092.64435073",NA
"2012","TJ","16.1058383664078","-3674.40273232093",NA,NA,NA
"2012","TL",NA,"-1558.19474106832",NA,NA,NA
"2012","TN","17.372425","-4149.83967091187",NA,NA,NA
"2012","TO",NA,"-204.929211590683",NA,NA,NA
"2012","TR","8.43333333333333","-42826",NA,"1350671.1557312",NA
"2012","TT","4.95","5581.81764590697",NA,NA,NA
"2012","TV",NA,"-24.6188079022671",NA,NA,NA
"2012","TZ",NA,"-4002.38894085882",NA,NA,NA
"2012","U2","11.375","242136.765649635",NA,"9615480.1697461",NA
"2012","UA","7.525","-14346",NA,NA,NA
"2012","UG",NA,"-2812.28647989544",NA,NA,NA
"2012","US","8.06666666666667","-537406",NA,"16197007",NA
"2012","UY","6.33333333333333","1504.44876828341",NA,NA,NA
"2012","VC",NA,"-213.82031037037",NA,NA,NA
"2012","VE","7.83658333333333","14688",NA,NA,NA
"2012","VN","1.76105","7446",NA,NA,NA
"2012","VU",NA,"-42.6823799349224",NA,NA,NA
"2012","WS",NA,"-167.051230181356",NA,NA,NA
"2012","XK","30.9","-1996.20008193589",NA,"4723.7316583516",NA
"2012","YE",NA,"-4310.35985405557",NA,NA,NA
"2012","ZA","24.875","-5717.9260074331",NA,NA,NA
"2012","ZM",NA,"1251.40878364499",NA,NA,NA
"2012","ZW",NA,"-4049.52486429304",NA,NA,NA
"2013","1C_355",NA,"-576.306703910614",NA,NA,NA
"2013","5Y",NA,"-936.366550888888",NA,NA,NA
"2013","AF",NA,"-8845.3008774233",NA,NA,NA
"2013","AG",NA,"-184.716025555556",NA,NA,NA
"2013","AI",NA,"-40.9899662222222",NA,NA,NA
"2013","AL","15.963175","-2308.8527055737",NA,"1302132.5657352",NA
"2013","AM","16","-2321.13855837881",NA,NA,NA
"2013","AO",NA,"20169.1495017639",NA,NA,NA
"2013","AR","7.1027","-693.680874428871",NA,NA,NA
"2013","AT","5.35833333333333","12194.7308984439",NA,"306623.081",NA
"2013","AU","5.65574166666667","-7420.87811238971","597224","1615089",NA
"2013","AW",NA,"-107.251418994414",NA,NA,NA
"2013","AZ","5.0599","16419.226",NA,NA,NA
"2013","BA","44.4618048027847","-3724.52186346057",NA,"25994.45483",NA
"2013","BB","11.725","-67.592835212175",NA,NA,NA
"2013","BD","4.4262","-9933.19807462348",NA,NA,NA
"2013","BE","8.45","282.458427450333",NA,"373285.390275374",NA
"2013","BF",NA,"-1595.49020373592",NA,NA,NA
"2013","BG","12.9583333333333","-385.58",NA,"76619.473",NA
"2013","BH",NA,"5771.54255319149",NA,NA,NA
"2013","BI",NA,"-692.692720521686",NA,NA,NA
"2013","BJ",NA,"-858.430406150039",NA,NA,NA
"2013","BM",NA,"-515.92755212556",NA,NA,NA
"2013","BN",NA,"4557.1188305744",NA,NA,NA
"2013","BO","4.02147018197105","1691.9719369631",NA,NA,NA
"2013","BR","7.20520636440064","-45983.60544369",NA,NA,NA
"2013","BS",NA,"-1168.058",NA,NA,NA
"2013","BT","3","-433.041928515847",NA,NA,NA
"2013","BW",NA,"-412.529548120463",NA,NA,NA
"2013","BY","0.533333333333333","-2340.9",NA,NA,NA
"2013","BZ","12.9288","-27.5709924474361",NA,NA,NA
"2013","CA","7.08333333333333","-30367.0837074836",NA,"1709820.5",NA
"2013","CD",NA,"-1494.67426945556",NA,NA,NA
"2013","CG",NA,"2309.85935046296",NA,NA,NA
"2013","CH","3.15815844875","75523.3182241942",NA,"635048.1",NA
"2013","CI",NA,"707.696149123615",NA,NA,NA
"2013","CL","5.98017919298923","-1409.59803218262",NA,"137903358.26086",NA
"2013","CM",NA,"-817.154335265667",NA,NA,NA
"2013","CN","4.0725","235379.561604117",NA,NA,NA
"2013","CO","9.01264166666667","-3164.24562746387",NA,"746301210.416668",NA
"2013","CR","9.39694672131604","-995.209335840897",NA,"23901709.5288245",NA
"2013","CV",NA,"-317.31392034435",NA,NA,NA
"2013","CW","13","-629.603351955307",NA,NA,NA
"2013","CY","15.9166666666667","430.641755685485",NA,"17654.4960618427",NA
"2013","CZ","6.96666666666667","12123.7234071037",NA,"3980151",NA
"2013","DE","5.24166666666667","219214.740532721",NA,"2704999.46",NA
"2013","DJ",NA,"-252.840125815182",NA,NA,NA
"2013","DK","7","22713.7948052312",NA,"1856457",NA
"2013","DM",NA,"-79.421397037037",NA,NA,NA
"2013","DO","7.0705","-3743.2",NA,NA,NA
"2013","DZ","9.8","2923.29176488608",NA,NA,NA
"2013","EC","4.73685323844836","-1948.12149064921",NA,NA,NA
"2013","EE","8.56666666666667","706.953708848069",NA,"16839.0349",NA
"2013","EG","13.225","-20530.6",NA,NA,NA
"2013","ES","26.1166666666667","44706.1836202957",NA,"1021089",NA
"2013","ET",NA,"-8099.91439571182",NA,NA,NA
"2013","FI","8.19166666666667","-2391.46038719375",NA,"187738",NA
"2013","FJ",NA,"-529.231971467346",NA,NA,NA
"2013","FM",NA,"-132.7016",NA,NA,NA
"2013","FR","10.3166666666667","-30593.5341322729",NA,"2056183",NA
"2013","GA",NA,"2879.7625539664",NA,NA,NA
"2013","GB","7.58521672298544","-45710.0747298237",NA,"1790750",NA
"2013","GD",NA,"-213.498612222222",NA,NA,NA
"2013","GE","14.5631566453975","-2089.933391945",NA,NA,NA
"2013","GH",NA,"-6292.0806675828",NA,NA,NA
"2013","GM",NA,"-102.691485299838",NA,NA,NA
"2013","GN",NA,"-872.48",NA,NA,NA
"2013","GR","27.4916666666667","-6741.63705748218",NA,"184261.164329",NA
"2013","GT","3","-6399.49135776269",NA,NA,NA
"2013","GW",NA,"-79.1245790563975",NA,NA,NA
"2013","GY",NA,"-837.792301576263",NA,NA,NA
"2013","HK","3.4","1658.73209464671",NA,"2316722",NA
"2013","HN","3.9056025923","-3814.79136869085",NA,NA,NA
"2013","HR","17.4166666666667","228.731222069558",NA,"318593.170744",NA
"2013","HT",NA,"-2875.65916968821",NA,NA,NA
"2013","HU","10.1166666666667","9409.49065207133",NA,"27806817.2948839",NA
"2013","ID","5.889525","-6237.10975168573",NA,NA,NA
"2013","IE","13.7333333333333","50691.2824558123",NA,"175347.247670476",NA
"2013","IL","6.25","5403.4",NA,"1097126.459",NA
"2013","IN",NA,"-92135.0516921411",NA,NA,NA
"2013","IQ",NA,"22018.28232413",NA,NA,NA
"2013","IR","10.912925",NA,NA,NA,NA
"2013","IS","5.39166666666667","1233.68867993515",NA,"1753352.6200567",NA
"2013","IT","12.1333333333333","48527.6094658237",NA,"1540846.8",NA
"2013","JM","15.275","-3181.12708586494",NA,NA,NA
"2013","JO","12.6","-9944.3661971831",NA,NA,NA
"2013","JP","4.025","-125128.284733983",NA,"508780600",NA
"2013","KE",NA,"-7318.06864868627",NA,NA,NA
"2013","KG","2.41666666666667","-2824.20357516016",NA,NA,NA
"2013","KH",NA,"-1932.61247626817",NA,NA,NA
"2013","KI",NA,"-151.874727242513",NA,NA,NA
"2013","KN",NA,"-83.0824622222222",NA,NA,NA
"2013","KR","3.1","73930.2",NA,NA,NA
"2013","KW",NA,"75344.3534779065",NA,NA,NA
"2013","KZ","5.225","27847.2378225202",NA,NA,NA
"2013","LA",NA,"-1061.03524042977",NA,NA,NA
"2013","LB",NA,"-13342.4499226455",NA,NA,NA
"2013","LC",NA,"-69.7781155555556",NA,NA,NA
"2013","LK","4.375","-6428.65722305667",NA,NA,NA
"2013","LR",NA,"-1175.57518152593",NA,NA,NA
"2013","LS",NA,"-1380.54698428954",NA,NA,NA
"2013","LT","11.8","575.717110147282",NA,"31938.027028",NA
"2013","LU","5.875","19520.3871308632",NA,"42539.658",NA
"2013","LV","11.875","-1122.97681298448",NA,"20376.797",NA
"2013","LY",NA,"3676.8",NA,NA,NA
"2013","MA","9.213675","-14810.4184609486",NA,NA,NA
"2013","MD","5.2","-2986.36",NA,NA,NA
"2013","ME","19.5153670835356","-900.140273027831",NA,"3249.4808331603",NA
"2013","MG",NA,"-948.902043861735",NA,NA,NA
"2013","MH",NA,"-89.9193558707876",NA,NA,NA
"2013","MK","29","-1976.43312646824",NA,"458516.90755798",NA
"2013","ML",NA,"-1977.47246366612",NA,NA,NA
"2013","MM",NA,"444.485705263469",NA,NA,NA
"2013","MN","8","-3917.92420041533",NA,NA,NA
"2013","MO","1.85833333333333","31052.6745191208",NA,NA,NA
"2013","MR",NA,"-1206.02481492775",NA,NA,NA
"2013","MS",NA,"-34.0837565185185",NA,NA,NA
"2013","MT","6.36666666666667","641.009483093712",NA,"7183.198",NA
"2013","MU","8.025","-1704.23994014731",NA,NA,NA
"2013","MV",NA,"508.336313143015",NA,NA,NA
"2013","MW",NA,"-1562.26034416585",NA,NA,NA
"2013","MX","4.94315","-14965.550059",NA,NA,NA
"2013","MY","3.14133333333333","27540.3373169554",NA,NA,NA
"2013","MZ",NA,"-7615.68935607255",NA,NA,NA
"2013","NA","29.6","-2480.45051629422",NA,NA,NA
"2013","NC",NA,"-2536.64098920424",NA,NA,NA
"2013","NE",NA,"-1261.01318269543",NA,NA,NA
"2013","NG",NA,"22765.1188969096",NA,NA,NA
"2013","NI",NA,"-2240.5",NA,NA,NA
"2013","NL","7.24166666666667","92791.4089393618",NA,"634171.357626",NA
"2013","NO","3.5","55985.3372675709",NA,"3081248",NA
"2013","NP",NA,"-5339.97454924583",NA,NA,NA
"2013","NZ","5.8","1907.41377584307",NA,"209406",NA
"2013","OM",NA,"17543.4284912517",NA,NA,NA
"2013","PA","4.3155","-1232.3",NA,NA,NA
"2013","PE","5.69166666666667","-1517.69835938928",NA,NA,NA
"2013","PF",NA,"-1110.27926143334",NA,NA,NA
"2013","PG",NA,"-2937.12213356145",NA,NA,NA
"2013","PH","7.075","-10647.2051106591",NA,NA,NA
"2013","PK","6.2","-19124",NA,NA,NA
"2013","PL","10.3416666666667","9689",NA,"1562799.4",NA
"2013","PS","23.275","-4732.48542289743",NA,NA,NA
"2013","PT","16.4583333333333","4229.43053638915",NA,"167611.216336803",NA
"2013","PW",NA,"-50.2620209120827",NA,NA,NA
"2013","PY","8.0827","1442.92562130576",NA,NA,NA
"2013","QA","0.278775","85557.1428571429",NA,NA,NA
"2013","RO","7.09166666666667","-1487.0715486337",NA,"563221.70673574",NA
"2013","RS","22","-5109.34626703828",NA,"3157793.1273",NA
"2013","RU","5.5","122306.91",NA,NA,NA
"2013","RW",NA,"-1165.47609117557",NA,NA,NA
"2013","SA","5.65","157750.352290196",NA,NA,NA
"2013","SB",NA,"-139.031352110158",NA,NA,NA
"2013","SC",NA,"-90.983596082136",NA,NA,NA
"2013","SD",NA,"-4709.95098625009",NA,NA,NA
"2013","SE","8","28699.6767769537",NA,"3976050",NA
"2013","SG","2.775","71347.7982897786",NA,NA,NA
"2013","SI","10.1416666666667","3229.76299309507",NA,"35178.893671",NA
"2013","SK","14.225","4474.26673732134",NA,"71686.685",NA
"2013","SL",NA,"-502.824867553559",NA,NA,NA
"2013","SM","6.39333333333333",NA,NA,NA,NA
"2013","SN",NA,"-3090.70964752293",NA,NA,NA
"2013","SR","7","-131.317402507629",NA,NA,NA
"2013","ST",NA,"-127.757245696384",NA,NA,NA
"2013","SV",NA,"-4618.41015340857",NA,NA,NA
"2013","SX",NA,"40.0614525139665",NA,NA,NA
"2013","SZ",NA,"-24.774296731497",NA,NA,NA
"2013","TG",NA,"-855.831207735645",NA,NA,NA
"2013","TH","0.722730437216132","11413.1726740889",NA,"9054398.31143537",NA
"2013","TJ","2.3","-4413.28392332512",NA,NA,NA
"2013","TL","11","-1116.51911061768",NA,NA,NA
"2013","TN","15.844975","-4309.09062931181",NA,NA,NA
"2013","TO",NA,"-189.023883739549",NA,NA,NA
"2013","TR","9.05","-56299",NA,"1465360.8224421",NA
"2013","TT","3.675","6948.95075858873",NA,NA,NA
"2013","TV",NA,"-18.9274998285763",NA,NA,NA
"2013","TZ",NA,"-5057.87656620485",NA,NA,NA
"2013","U2","12.0416666666667","384203.459508938",NA,"9595880.0482041",NA
"2013","UA","7.175","-15634",NA,NA,NA
"2013","UG",NA,"-2469.98202941978",NA,NA,NA
"2013","US","7.375","-461134",NA,"16495369",NA
"2013","UY","6.48333333333333","810.29467232888",NA,NA,NA
"2013","VC",NA,"-230.796215555556",NA,NA,NA
"2013","VE","7.54130833333333","14529",NA,NA,NA
"2013","VN","1.935725","5604",NA,NA,NA
"2013","VU",NA,"-25.5855660130448",NA,NA,NA
"2013","WS",NA,"-184.195478053126",NA,NA,NA
"2013","XK","30","-1964.51505119037",NA,"4886.2918151491",NA
"2013","YE",NA,"-3460.90614752647",NA,NA,NA
"2013","ZA","24.725","-8468.212095947",NA,NA,NA
"2013","ZM",NA,"589.795131520802",NA,NA,NA
"2013","ZW",NA,"-4403.31480445294",NA,NA,NA
"2014","1C_355",NA,"-463.520111731844",NA,NA,NA
"2014","5Y",NA,"-32.4580927580299",NA,NA,NA
"2014","AF",NA,"-6404.86802388367",NA,NA,NA
"2014","AG",NA,"101.449728735163",NA,NA,NA
"2014","AI",NA,"-58.5665272176156",NA,NA,NA
"2014","AL","17.500075","-2506.22597194865",NA,"1325238.7396752",NA
"2014","AM","17.5","-2168.90813947845",NA,NA,NA
"2014","AO",NA,"7313.31352745261",NA,NA,NA
"2014","AR","7.2549","900.17765949876",NA,NA,NA
"2014","AT","5.64166666666667","14448.9742799425",NA,"309412.702",NA
"2014","AU","6.074125","-9083.61260835027","700227","1657752",NA
"2014","AW",NA,"37.9838385474859",NA,NA,NA
"2014","AZ","4.9389","12838.097",NA,NA,NA
"2014","BA","43.9346533205298","-4198.57249540221",NA,"26293.293039",NA
"2014","BB","12.275",NA,NA,NA,NA
"2014","BD",NA,"-12119.389611999",NA,NA,NA
"2014","BE","8.53333333333334","154.923106563644",NA,"378331.037952257",NA
"2014","BF",NA,"-1116.08679471056",NA,NA,NA
"2014","BG","11.4333333333333","-287.46",NA,"77803.019",NA
"2014","BH",NA,"5520.21276595745",NA,NA,NA
"2014","BI",NA,"-720.240888296413",NA,NA,NA
"2014","BJ",NA,"-1117.24038037114",NA,NA,NA
"2014","BM",NA,"-605.016880405959",NA,NA,NA
"2014","BN","6.9","5813.45371826044",NA,NA,NA
"2014","BO","3.5433616289162","1087.1381101321",NA,NA,NA
"2014","BR","6.7888095083586","-54736.046612645",NA,NA,NA
"2014","BS",NA,"-1513.31659486294",NA,NA,NA
"2014","BT","3","-459.214963248015",NA,NA,NA
"2014","BW",NA,"495.533234767985",NA,NA,NA
"2014","BY","0.5","-488.9",NA,NA,NA
"2014","BZ","11.5698","-67.1217751502314",NA,NA,NA
"2014","CA","6.90833333333333","-17695.7962923814",NA,"1758648",NA
"2014","CD",NA,"-3152.50230465964",NA,NA,NA
"2014","CG",NA,"370.375125062255",NA,NA,NA
"2014","CH","3.16370454934167","76683.4009170355",NA,"647699.4",NA
"2014","CI",NA,"1713.00641771775",NA,NA,NA
"2014","CL","6.32284572214743","2735.5395394139",NA,"140307907.68742",NA
"2014","CM",NA,"-1076.31858000333",NA,NA,NA
"2014","CN","4.08","221299.246947273",NA,NA,NA
"2014","CO","8.512675","-11862.59854973",NA,"781588661.940739",NA
"2014","CR","9.70974519850141","-789.427970823827",NA,"24741935.5413112",NA
"2014","CV",NA,"-341.047694012877",NA,NA,NA
"2014","CW","13","-417.692737430168",NA,NA,NA
"2014","CY","16.125","488.51974716909",NA,"17406.9456367481",NA
"2014","CZ","6.11666666666667","13436.4846952163",NA,"4088215",NA
"2014","DE","4.99166666666667","258041.176696959",NA,"2757116.51",NA
"2014","DJ",NA,"-346.470353785198",NA,NA,NA
"2014","DK","6.53333333333333","24528.2925164969",NA,"1886521",NA
"2014","DM",NA,"-61.897991942033",NA,NA,NA
"2014","DO","6.4011","-3290.3",NA,NA,NA
"2014","DZ","10.2072","-7677.83686253171",NA,NA,NA
"2014","EC","3.68015","-1234.17022212261",NA,NA,NA
"2014","EE","7.38333333333333","943.649905388517",NA,"17303.2988",NA
"2014","EG","12.925","-26829.7",NA,NA,NA
"2014","ES","24.45","34087.5612100262",NA,"1035180",NA
"2014","ET",NA,"-11773.6098353547",NA,NA,NA
"2014","FI","8.65833333333333","-2566.75373090012",NA,"186552",NA
"2014","FJ",NA,"-311.463602346786",NA,NA,NA
"2014","FM",NA,"-105.0769",NA,NA,NA
"2014","FR","10.3083333333333","-36220.808849485",NA,"2076623",NA
"2014","GA",NA,"2204.52879445527",NA,NA,NA
"2014","GB","6.1893597629719","-48792.475085598",NA,"1845444",NA
"2014","GD",NA,"-16.2200230978041",NA,NA,NA
"2014","GE","12.3526169369573","-2979.68910123",NA,NA,NA
"2014","GH",NA,"-3985.63896327983",NA,NA,NA
"2014","GM",NA,"-178.863910267865",NA,NA,NA
"2014","GN",NA,"-787.280807136714",NA,NA,NA
"2014","GR","26.55","-5247.76183303864",NA,"185683.799273",NA
"2014","GT","3","-6267.15737600279",NA,NA,NA
"2014","GW",NA,"-117.763772439757",NA,NA,NA
"2014","GY",NA,"-869.45409771007",NA,NA,NA
"2014","HK","3.24166666666667","598.619137959015",NA,"2380719",NA
"2014","HN","5.3128008165","-3404.15001563262",NA,NA,NA
"2014","HR","17.25","1142.2191715495",NA,"318264.903918",NA
"2014","HT",NA,"-3091.18934075035",NA,NA,NA
"2014","HU","7.74166666666667","8964.27792969646",NA,"28952032.5520456",NA
"2014","ID","5.8222","-3027.12505437997",NA,NA,NA
"2014","IE","11.9166666666667","46165.9958821629",NA,"189907.138598339",NA
"2014","IL","5.95","5721",NA,"1138914.032",NA
"2014","IN",NA,"-67969.8076237703",NA,NA,NA
"2014","IQ",NA,"20322",NA,NA,NA
"2014","IR","10.316075",NA,NA,NA,NA
"2014","IS","4.95833333333333","1069.94260957624",NA,"1791932.4543133",NA
"2014","IT","12.65","61098.1437335138",NA,"1543656.5",NA
"2014","JM","13.75","-3051.48739497016",NA,NA,NA
"2014","JO","11.875","-9460.14084507042",NA,NA,NA
"2014","JP","3.59166666666667","-128605.076447102",NA,"510687100",NA
"2014","KE",NA,"-9035.53513225668",NA,NA,NA
"2014","KG","2.36666666666667","-3169.53147713418",NA,NA,NA
